Macrotrends Data Download

CAC 40 Index - 27 Year Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1998-06-18,4052.2700
1998-06-19,4027.3201
1998-06-22,4018.6399
1998-06-23,4065.0400
1998-06-24,4126.3301
1998-06-25,4203.8101
1998-06-26,4215.7002
1998-06-29,4248.2402
1998-06-30,4203.4502
1998-07-01,4260.6802
1998-07-02,4252.0898
1998-07-03,4304.3799
1998-07-06,4311.1001
1998-07-07,4333.0898
1998-07-08,4339.9102
1998-07-09,4319.1802
1998-07-10,4256.3501
1998-07-15,4344.2998
1998-07-16,4358.1299
1998-07-17,4388.4800
1998-07-20,4368.9102
1998-07-21,4322.0801
1998-07-22,4220.1201
1998-07-23,4235.8901
1998-07-24,4205.4102
1998-07-27,4139.5298
1998-07-28,4122.3501
1998-07-29,4139.1899
1998-07-30,4197.6401
1998-07-31,4177.3101
1998-08-03,4095.0300
1998-08-04,4047.8799
1998-08-05,3976.3999
1998-08-06,3968.5901
1998-08-07,4041.8799
1998-08-10,3939.4500
1998-08-11,3845.9800
1998-08-12,3945.7000
1998-08-13,3951.6899
1998-08-14,3994.9099
1998-08-17,3983.8101
1998-08-18,4123.2500
1998-08-19,4125.7202
1998-08-20,4087.4900
1998-08-21,3943.6799
1998-08-24,3937.4299
1998-08-25,4029.3201
1998-08-26,3913.1699
1998-08-27,3745.6399
1998-08-28,3708.9700
1998-08-31,3765.2300
1998-09-01,3646.2900
1998-09-02,3729.6699
1998-09-03,3646.4600
1998-09-04,3690.7500
1998-09-07,3695.3501
1998-09-08,3803.7400
1998-09-09,3762.1299
1998-09-10,3589.3501
1998-09-11,3578.3401
1998-09-14,3714.8101
1998-09-15,3698.0000
1998-09-16,3729.3201
1998-09-17,3525.2600
1998-09-18,3465.2200
1998-09-21,3342.6499
1998-09-22,3347.9800
1998-09-23,3423.7800
1998-09-24,3381.1299
1998-09-25,3310.5901
1998-09-28,3337.6399
1998-09-29,3337.0500
1998-09-30,3197.9500
1998-10-01,3038.0100
1998-10-02,3039.1399
1998-10-05,2979.8899
1998-10-06,3136.4800
1998-10-07,3097.6899
1998-10-08,2959.9700
1998-10-09,3092.8999
1998-10-12,3263.3201
1998-10-13,3278.8501
1998-10-14,3361.0400
1998-10-15,3362.2600
1998-10-16,3390.1001
1998-10-19,3395.3501
1998-10-20,3492.5200
1998-10-21,3440.7800
1998-10-22,3420.9199
1998-10-23,3393.7600
1998-10-26,3449.4800
1998-10-27,3550.7500
1998-10-28,3493.6001
1998-10-29,3483.4299
1998-10-30,3522.9299
1998-11-02,3569.6001
1998-11-03,3583.6399
1998-11-04,3684.1599
1998-11-05,3596.1799
1998-11-06,3588.6299
1998-11-09,3585.3201
1998-11-10,3544.7400
1998-11-12,3560.2300
1998-11-13,3562.2300
1998-11-16,3621.8501
1998-11-17,3601.5701
1998-11-18,3612.5000
1998-11-19,3706.7600
1998-11-20,3802.7000
1998-11-23,3845.8101
1998-11-24,3839.3799
1998-11-25,3849.8401
1998-11-26,3915.5300
1998-11-27,3950.9399
1998-11-30,3843.3799
1998-12-01,3688.3401
1998-12-02,3649.9099
1998-12-03,3715.6699
1998-12-04,3738.5901
1998-12-07,3771.2200
1998-12-08,3765.4099
1998-12-09,3772.6101
1998-12-10,3746.9700
1998-12-11,3695.7000
1998-12-14,3663.2100
1998-12-15,3673.7600
1998-12-16,3707.4700
1998-12-17,3751.1699
1998-12-18,3691.8899
1998-12-21,3803.4099
1998-12-22,3820.4700
1998-12-23,3872.4199
1998-12-28,3873.1001
1998-12-29,3891.1001
1998-12-30,3942.6599
1999-01-04,4147.5000
1999-01-05,4200.7798
1999-01-06,4294.8198
1999-01-07,4230.6699
1999-01-08,4245.4199
1999-01-11,4201.8999
1999-01-12,4100.7002
1999-01-13,3958.7200
1999-01-14,3997.0601
1999-01-15,4054.8101
1999-01-18,4151.6802
1999-01-19,4115.9902
1999-01-20,4190.0098
1999-01-21,4154.0298
1999-01-22,4019.3301
1999-01-25,4050.8000
1999-01-26,4071.2800
1999-01-27,4098.1001
1999-01-28,4199.6699
1999-01-29,4251.7998
1999-02-01,4303.9199
1999-02-02,4243.5698
1999-02-03,4188.8398
1999-02-04,4167.4199
1999-02-05,4147.2998
1999-02-08,4154.0200
1999-02-09,4038.4900
1999-02-10,4001.9299
1999-02-11,4072.3401
1999-02-12,4060.3601
1999-02-15,4065.1899
1999-02-16,4052.3201
1999-02-17,3985.4900
1999-02-18,4039.4099
1999-02-19,4130.4800
1999-02-22,4165.8599
1999-02-23,4207.9502
1999-02-24,4213.7002
1999-02-25,4152.5601
1999-02-26,4092.9399
1999-03-01,4032.0500
1999-03-02,4048.6299
1999-03-03,4004.1599
1999-03-04,4087.9900
1999-03-05,4189.5601
1999-03-08,4175.9702
1999-03-09,4159.7998
1999-03-10,4162.3101
1999-03-11,4184.3799
1999-03-12,4175.0298
1999-03-15,4185.1201
1999-03-16,4186.3501
1999-03-17,4170.0098
1999-03-18,4152.3701
1999-03-19,4219.6499
1999-03-22,4197.0601
1999-03-23,4079.4700
1999-03-24,4058.1599
1999-03-25,4137.0098
1999-03-26,4115.7100
1999-03-29,4153.6499
1999-03-30,4141.9800
1999-03-31,4197.8799
1999-04-01,4229.8501
1999-04-06,4304.4800
1999-04-07,4318.0400
1999-04-08,4330.7002
1999-04-09,4363.1401
1999-04-12,4355.0000
1999-04-13,4367.4102
1999-04-14,4349.2598
1999-04-15,4310.6401
1999-04-16,4300.9102
1999-04-19,4379.3398
1999-04-20,4253.2700
1999-04-21,4291.6001
1999-04-22,4291.8501
1999-04-23,4262.4302
1999-04-26,4284.3999
1999-04-27,4390.9199
1999-04-28,4374.7002
1999-04-29,4371.5298
1999-04-30,4405.3501
1999-05-03,4442.8398
1999-05-04,4438.5498
1999-05-05,4368.1699
1999-05-06,4333.2402
1999-05-07,4289.5601
1999-05-10,4347.1499
1999-05-11,4349.9800
1999-05-12,4354.7900
1999-05-13,4415.8799
1999-05-14,4323.8301
1999-05-17,4248.9399
1999-05-18,4312.7402
1999-05-19,4375.9102
1999-05-20,4421.9102
1999-05-21,4398.1299
1999-05-25,4373.7798
1999-05-26,4376.6802
1999-05-27,4326.4399
1999-05-28,4315.0400
1999-05-31,4351.2900
1999-06-01,4313.6899
1999-06-02,4315.3398
1999-06-03,4354.5200
1999-06-04,4344.2500
1999-06-07,4404.2402
1999-06-08,4407.5801
1999-06-09,4422.3901
1999-06-10,4380.9902
1999-06-11,4385.8301
1999-06-14,4372.3901
1999-06-15,4418.1802
1999-06-16,4481.7500
1999-06-17,4508.7700
1999-06-18,4539.5601
1999-06-21,4545.0898
1999-06-22,4538.0400
1999-06-23,4481.6602
1999-06-24,4434.2100
1999-06-25,4416.8901
1999-06-28,4465.2300
1999-06-29,4503.8301
1999-06-30,4536.6099
1999-07-01,4609.2598
1999-07-02,4620.6699
1999-07-05,4697.8398
1999-07-06,4692.5098
1999-07-07,4662.2002
1999-07-08,4631.1299
1999-07-09,4647.8301
1999-07-12,4662.2798
1999-07-13,4594.6499
1999-07-14,4594.6499
1999-07-15,4665.6699
1999-07-16,4656.7900
1999-07-19,4618.7500
1999-07-20,4548.3101
1999-07-21,4501.2700
1999-07-22,4489.5698
1999-07-23,4440.4502
1999-07-26,4395.9102
1999-07-27,4426.1201
1999-07-28,4428.7100
1999-07-29,4306.3999
1999-07-30,4382.0601
1999-08-02,4377.8701
1999-08-03,4354.7500
1999-08-04,4326.2002
1999-08-05,4240.7002
1999-08-06,4223.6401
1999-08-09,4292.8999
1999-08-10,4245.3501
1999-08-11,4268.9502
1999-08-12,4365.6602
1999-08-13,4434.2798
1999-08-16,4458.7500
1999-08-17,4479.7500
1999-08-18,4479.2598
1999-08-19,4408.8999
1999-08-20,4472.0000
1999-08-23,4487.3501
1999-08-24,4540.3999
1999-08-25,4629.2300
1999-08-26,4629.3701
1999-08-27,4642.7100
1999-08-30,4657.4399
1999-08-31,4589.2202
1999-09-01,4633.3799
1999-09-02,4550.6001
1999-09-03,4672.3701
1999-09-06,4668.0400
1999-09-07,4679.9302
1999-09-08,4680.6099
1999-09-09,4717.4199
1999-09-10,4745.4800
1999-09-13,4716.7798
1999-09-14,4697.3901
1999-09-15,4662.0200
1999-09-16,4640.5498
1999-09-17,4644.3198
1999-09-20,4680.4902
1999-09-21,4612.9302
1999-09-22,4568.1201
1999-09-23,4601.2402
1999-09-24,4540.8701
1999-09-27,4596.6001
1999-09-28,4543.9199
1999-09-29,4535.0801
1999-09-30,4591.4199
1999-10-01,4550.5698
1999-10-04,4603.2402
1999-10-05,4661.1299
1999-10-06,4691.7202
1999-10-07,4742.2598
1999-10-08,4721.9302
1999-10-11,4722.3501
1999-10-12,4658.5400
1999-10-13,4602.8501
1999-10-14,4583.6299
1999-10-15,4524.4199
1999-10-18,4495.2998
1999-10-19,4591.2002
1999-10-20,4577.8301
1999-10-21,4602.3901
1999-10-22,4677.7998
1999-10-25,4669.2798
1999-10-26,4706.5898
1999-10-27,4695.0498
1999-10-28,4748.6201
1999-10-29,4888.6201
1999-11-02,4898.5200
1999-11-03,4917.8398
1999-11-04,4943.7402
1999-11-05,4975.8999
1999-11-08,4994.7700
1999-11-09,4997.5601
1999-11-10,5051.8301
1999-11-11,5132.0801
1999-11-12,5141.5098
1999-11-15,5178.1299
1999-11-16,5191.0098
1999-11-17,5178.2300
1999-11-18,5246.3301
1999-11-19,5263.2300
1999-11-22,5147.9600
1999-11-23,5152.8701
1999-11-24,5189.3799
1999-11-25,5352.6001
1999-11-26,5396.9902
1999-11-29,5373.9102
1999-11-30,5341.6201
1999-12-01,5381.4102
1999-12-02,5354.1899
1999-12-03,5468.0498
1999-12-06,5509.9702
1999-12-07,5534.5098
1999-12-08,5487.1201
1999-12-09,5548.6201
1999-12-10,5481.1001
1999-12-13,5535.7598
1999-12-14,5564.4702
1999-12-15,5530.1299
1999-12-16,5540.1602
1999-12-17,5502.3999
1999-12-20,5521.1099
1999-12-21,5529.2402
1999-12-22,5621.2900
1999-12-23,5731.3501
1999-12-24,5852.5000
1999-12-27,5834.4702
1999-12-28,5827.0801
1999-12-29,5837.7500
1999-12-30,5958.3198
2000-01-03,5917.3701
2000-01-04,5672.0200
2000-01-05,5479.7002
2000-01-06,5450.1099
2000-01-07,5539.6099
2000-01-10,5646.1201
2000-01-11,5613.8999
2000-01-12,5582.5000
2000-01-13,5633.2402
2000-01-14,5787.4399
2000-01-17,5842.7798
2000-01-18,5672.9502
2000-01-19,5649.4600
2000-01-20,5709.7402
2000-01-21,5681.3198
2000-01-24,5690.8599
2000-01-25,5597.5000
2000-01-26,5646.3198
2000-01-27,5688.3501
2000-01-28,5731.0498
2000-01-31,5659.8101
2000-02-01,5773.4199
2000-02-02,5946.8599
2000-02-03,6149.6699
2000-02-04,6275.7202
2000-02-07,6203.5801
2000-02-08,6297.6602
2000-02-09,6271.6001
2000-02-10,6207.5200
2000-02-11,6287.0098
2000-02-14,6268.3198
2000-02-15,6092.6299
2000-02-16,6046.2700
2000-02-17,6154.9600
2000-02-18,6062.7202
2000-02-21,5967.2798
2000-02-22,5963.3101
2000-02-23,6031.2500
2000-02-24,6078.7798
2000-02-25,6188.6401
2000-02-28,6102.7300
2000-02-29,6190.9600
2000-03-01,6256.3198
2000-03-02,6477.5498
2000-03-03,6514.1099
2000-03-06,6545.9800
2000-03-07,6441.8501
2000-03-08,6344.9702
2000-03-09,6423.4302
2000-03-10,6510.2798
2000-03-13,6336.9302
2000-03-14,6350.3501
2000-03-15,6188.9399
2000-03-16,6258.5298
2000-03-17,6304.2798
2000-03-20,6352.5098
2000-03-21,6320.8701
2000-03-22,6279.2900
2000-03-23,6268.3101
2000-03-24,6364.2598
2000-03-27,6450.8501
2000-03-28,6524.2998
2000-03-29,6505.4800
2000-03-30,6313.8198
2000-03-31,6286.0498
2000-04-03,6130.2700
2000-04-04,6221.9399
2000-04-05,6036.9399
2000-04-06,6224.0200
2000-04-07,6308.0400
2000-04-10,6364.8999
2000-04-11,6261.4199
2000-04-12,6238.7002
2000-04-13,6264.3398
2000-04-14,6065.7100
2000-04-17,6060.5400
2000-04-18,6147.4399
2000-04-19,6166.4600
2000-04-20,6234.5098
2000-04-25,6320.2900
2000-04-26,6390.8701
2000-04-27,6247.8599
2000-04-28,6419.7202
2000-05-02,6562.4102
2000-05-03,6435.6499
2000-05-04,6491.7402
2000-05-05,6545.7598
2000-05-08,6514.4199
2000-05-09,6369.6099
2000-05-10,6263.3398
2000-05-11,6380.1299
2000-05-12,6449.2700
2000-05-15,6392.2700
2000-05-16,6557.3901
2000-05-17,6453.0498
2000-05-18,6451.9702
2000-05-19,6196.0498
2000-05-22,6094.1699
2000-05-23,6148.5601
2000-05-24,6027.1001
2000-05-25,6129.6602
2000-05-26,6129.1499
2000-05-29,6205.1299
2000-05-30,6325.4902
2000-05-31,6426.2598
2000-06-01,6599.7100
2000-06-02,6673.5200
2000-06-05,6656.2598
2000-06-06,6589.7700
2000-06-07,6498.5000
2000-06-08,6523.6602
2000-06-09,6549.0498
2000-06-13,6532.8398
2000-06-14,6608.1001
2000-06-15,6512.9800
2000-06-16,6456.2598
2000-06-19,6505.1602
2000-06-20,6554.9199
2000-06-21,6490.7598
2000-06-22,6474.8799
2000-06-23,6545.3501
2000-06-26,6586.2598
2000-06-27,6568.0898
2000-06-28,6607.9600
2000-06-29,6400.8198
2000-06-30,6446.5400
2000-07-03,6508.4702
2000-07-04,6494.7700
2000-07-05,6462.7002
2000-07-06,6453.9702
2000-07-07,6565.9702
2000-07-10,6487.4199
2000-07-11,6490.3501
2000-07-12,6536.5098
2000-07-13,6570.3599
2000-07-17,6619.2500
2000-07-18,6514.5400
2000-07-19,6495.1099
2000-07-20,6563.7700
2000-07-21,6464.1201
2000-07-24,6502.5698
2000-07-25,6463.9102
2000-07-26,6493.0000
2000-07-27,6511.5298
2000-07-28,6415.7202
2000-07-31,6542.4902
2000-08-01,6532.2900
2000-08-02,6529.9102
2000-08-03,6354.9302
2000-08-04,6461.3501
2000-08-07,6519.0400
2000-08-08,6532.4399
2000-08-09,6570.1802
2000-08-10,6562.5400
2000-08-11,6553.0000
2000-08-14,6609.3599
2000-08-15,6636.6099
2000-08-16,6684.0801
2000-08-17,6635.3398
2000-08-18,6594.3501
2000-08-21,6571.6299
2000-08-22,6513.7100
2000-08-23,6501.7002
2000-08-24,6461.9302
2000-08-25,6595.1099
2000-08-28,6615.0200
2000-08-29,6633.9902
2000-08-30,6634.6201
2000-08-31,6625.4199
2000-09-01,6813.6602
2000-09-04,6922.3301
2000-09-05,6856.7598
2000-09-06,6796.7900
2000-09-07,6834.4600
2000-09-08,6703.3599
2000-09-11,6675.0098
2000-09-12,6697.7998
2000-09-13,6568.8901
2000-09-14,6637.9102
2000-09-15,6614.6499
2000-09-18,6522.3799
2000-09-19,6529.9502
2000-09-20,6405.4302
2000-09-21,6254.7700
2000-09-22,6258.5801
2000-09-25,6336.2798
2000-09-26,6294.0601
2000-09-27,6319.7900
2000-09-28,6311.0298
2000-09-29,6266.6299
2000-10-02,6349.2402
2000-10-03,6400.4302
2000-10-04,6296.1299
2000-10-05,6335.1201
2000-10-06,6258.4102
2000-10-09,6110.0601
2000-10-10,6143.2998
2000-10-11,5956.1201
2000-10-12,5990.7002
2000-10-13,6064.2100
2000-10-16,6088.0400
2000-10-17,6067.1499
2000-10-18,5937.3501
2000-10-19,6066.4800
2000-10-20,6149.4399
2000-10-23,6182.3398
2000-10-24,6323.7402
2000-10-25,6277.8999
2000-10-26,6208.4199
2000-10-27,6268.9302
2000-10-30,6296.8398
2000-10-31,6397.6602
2000-11-01,6409.0498
2000-11-02,6400.3101
2000-11-03,6398.9199
2000-11-06,6352.2402
2000-11-07,6386.0698
2000-11-08,6336.0298
2000-11-09,6271.1499
2000-11-10,6147.4902
2000-11-13,6037.7300
2000-11-14,6225.9800
2000-11-15,6301.7798
2000-11-16,6283.0601
2000-11-17,6161.9199
2000-11-20,6021.7900
2000-11-21,6081.0200
2000-11-22,5944.7002
2000-11-23,6053.0400
2000-11-24,6145.6499
2000-11-27,6171.3301
2000-11-28,6069.2202
2000-11-29,6060.6499
2000-11-30,5928.0801
2000-12-01,5928.5000
2000-12-04,5791.5098
2000-12-05,5994.8901
2000-12-06,5985.2402
2000-12-07,5984.6899
2000-12-08,5939.3198
2000-12-11,6077.8799
2000-12-12,6047.6602
2000-12-13,5962.2900
2000-12-14,5905.6499
2000-12-15,5839.5400
2000-12-18,5887.4902
2000-12-19,5958.8599
2000-12-20,5766.2998
2000-12-21,5758.9199
2000-12-22,5783.7300
2000-12-27,5857.1499
2000-12-28,5920.6001
2000-12-29,5926.4199
2001-01-02,5798.8999
2001-01-03,5684.0498
2001-01-04,5815.9902
2001-01-05,5758.0200
2001-01-08,5732.7998
2001-01-09,5663.1899
2001-01-10,5653.3501
2001-01-11,5702.7798
2001-01-12,5834.3398
2001-01-15,5833.3799
2001-01-16,5761.6699
2001-01-17,5884.0898
2001-01-18,5860.1602
2001-01-19,5845.7300
2001-01-22,5882.7598
2001-01-23,5839.7300
2001-01-24,5900.3198
2001-01-25,5934.6802
2001-01-26,5925.6201
2001-01-29,5887.8999
2001-01-30,5917.1499
2001-01-31,5998.4902
2001-02-01,5899.7202
2001-02-02,5826.3701
2001-02-05,5823.4902
2001-02-06,5852.3501
2001-02-07,5752.1401
2001-02-08,5773.4600
2001-02-09,5712.3599
2001-02-12,5759.4800
2001-02-13,5739.0298
2001-02-14,5644.2300
2001-02-15,5704.5298
2001-02-16,5595.1299
2001-02-19,5584.7500
2001-02-20,5548.7402
2001-02-21,5474.3701
2001-02-22,5452.4800
2001-02-23,5322.8398
2001-02-26,5415.1001
2001-02-27,5437.7598
2001-02-28,5367.4800
2001-03-01,5341.3398
2001-03-02,5291.9199
2001-03-05,5368.8301
2001-03-06,5457.2798
2001-03-07,5483.6802
2001-03-08,5438.6602
2001-03-09,5368.8901
2001-03-12,5242.3999
2001-03-13,5186.8701
2001-03-14,5115.5000
2001-03-15,5177.6602
2001-03-16,5104.7700
2001-03-19,5048.6001
2001-03-20,5138.3999
2001-03-21,5023.7598
2001-03-22,4824.8198
2001-03-23,4951.1299
2001-03-26,5124.7998
2001-03-27,5235.6001
2001-03-28,5150.4302
2001-03-29,5157.9199
2001-03-30,5180.4502
2001-04-02,5210.4800
2001-04-03,5004.0000
2001-04-04,5071.8198
2001-04-05,5158.5601
2001-04-06,5139.7100
2001-04-09,5183.2202
2001-04-10,5331.2300
2001-04-11,5361.5298
2001-04-12,5372.7100
2001-04-17,5340.9800
2001-04-18,5505.0801
2001-04-19,5480.0498
2001-04-20,5449.3398
2001-04-23,5396.8501
2001-04-24,5424.4302
2001-04-25,5407.8398
2001-04-26,5481.7300
2001-04-27,5575.9702
2001-04-30,5640.0298
2001-05-02,5572.9102
2001-05-03,5457.0698
2001-05-04,5455.5498
2001-05-07,5498.5200
2001-05-08,5516.9302
2001-05-09,5492.0801
2001-05-10,5606.4600
2001-05-11,5567.2500
2001-05-14,5487.7202
2001-05-15,5544.1299
2001-05-16,5522.6899
2001-05-17,5592.6499
2001-05-18,5638.2402
2001-05-21,5652.0400
2001-05-22,5693.4702
2001-05-23,5630.7402
2001-05-24,5656.4702
2001-05-25,5581.9399
2001-05-28,5606.3198
2001-05-29,5542.2700
2001-05-30,5444.2700
2001-05-31,5454.1899
2001-06-01,5432.7100
2001-06-05,5516.2700
2001-06-06,5496.4902
2001-06-07,5453.3901
2001-06-08,5439.9302
2001-06-11,5418.4702
2001-06-12,5311.9399
2001-06-13,5353.6299
2001-06-14,5297.0698
2001-06-15,5243.8398
2001-06-18,5160.2798
2001-06-19,5199.4102
2001-06-20,5170.4902
2001-06-21,5134.9702
2001-06-22,5183.6699
2001-06-25,5213.4600
2001-06-26,5090.7300
2001-06-27,5057.7202
2001-06-28,5133.5601
2001-06-29,5225.3301
2001-07-02,5296.5098
2001-07-03,5205.7798
2001-07-04,5175.1299
2001-07-05,5123.8301
2001-07-06,4999.3599
2001-07-09,5027.3701
2001-07-10,4973.3999
2001-07-11,4914.6802
2001-07-12,4961.4302
2001-07-13,5025.2402
2001-07-16,5022.7598
2001-07-17,4978.5400
2001-07-18,4867.5000
2001-07-19,4930.3901
2001-07-20,4880.7002
2001-07-23,4911.9199
2001-07-24,4855.6001
2001-07-25,4773.1699
2001-07-26,4842.1201
2001-07-27,4967.1499
2001-07-30,5033.7100
2001-07-31,5085.5098
2001-08-01,5111.5801
2001-08-02,5088.7002
2001-08-03,5031.2900
2001-08-06,5066.2500
2001-08-07,5051.6201
2001-08-08,4986.2300
2001-08-09,4888.2998
2001-08-10,4846.0200
2001-08-13,4920.3501
2001-08-14,4962.6401
2001-08-15,4933.9702
2001-08-16,4882.6201
2001-08-17,4777.3701
2001-08-20,4791.4302
2001-08-21,4834.8701
2001-08-22,4812.1401
2001-08-23,4809.5000
2001-08-24,4916.5601
2001-08-27,4905.7900
2001-08-28,4815.7202
2001-08-29,4834.8901
2001-08-30,4703.8701
2001-08-31,4689.3398
2001-09-03,4629.7998
2001-09-04,4673.9800
2001-09-05,4571.5601
2001-09-06,4480.7500
2001-09-07,4413.5098
2001-09-10,4383.7402
2001-09-11,4059.7500
2001-09-12,4114.2598
2001-09-13,4113.8701
2001-09-14,3909.4900
2001-09-17,4015.4600
2001-09-18,3970.1799
2001-09-19,3888.9299
2001-09-20,3738.1799
2001-09-21,3652.8701
2001-09-24,3861.1899
2001-09-25,3902.8501
2001-09-26,3975.5300
2001-09-27,4013.2300
2001-09-28,4079.0200
2001-10-01,4004.5701
2001-10-02,4044.6599
2001-10-03,4024.2500
2001-10-04,4195.7998
2001-10-05,4164.7598
2001-10-08,4172.2100
2001-10-09,4176.9702
2001-10-10,4319.3799
2001-10-11,4330.6802
2001-10-12,4336.8799
2001-10-15,4213.9102
2001-10-16,4308.4902
2001-10-17,4411.5098
2001-10-18,4338.0898
2001-10-19,4264.8901
2001-10-22,4341.2900
2001-10-23,4455.7598
2001-10-24,4486.3501
2001-10-25,4378.4502
2001-10-26,4478.6299
2001-10-29,4383.2402
2001-10-30,4251.9302
2001-10-31,4341.2900
2001-11-01,4366.9399
2001-11-02,4369.3999
2001-11-05,4485.3398
2001-11-06,4461.6899
2001-11-07,4493.2700
2001-11-08,4573.0400
2001-11-09,4514.2798
2001-11-12,4376.5801
2001-11-13,4565.6802
2001-11-14,4575.0898
2001-11-15,4577.2798
2001-11-16,4587.2998
2001-11-19,4660.4902
2001-11-20,4593.5200
2001-11-21,4557.0298
2001-11-22,4599.7998
2001-11-23,4573.8198
2001-11-26,4564.3799
2001-11-27,4485.8198
2001-11-28,4445.5000
2001-11-29,4445.8701
2001-11-30,4476.0601
2001-12-03,4463.8398
2001-12-04,4529.2402
2001-12-05,4677.5498
2001-12-06,4679.3799
2001-12-07,4642.9399
2001-12-10,4556.2900
2001-12-11,4551.9399
2001-12-12,4510.6802
2001-12-13,4410.6602
2001-12-14,4340.0200
2001-12-17,4485.1699
2001-12-18,4480.1001
2001-12-19,4467.9199
2001-12-20,4426.7202
2001-12-21,4499.3398
2001-12-24,4502.1001
2001-12-27,4591.1602
2001-12-28,4624.5801
2002-01-02,4580.4399
2002-01-03,4681.2002
2002-01-04,4682.7900
2002-01-07,4615.5400
2002-01-08,4568.0898
2002-01-09,4587.0098
2002-01-10,4515.5200
2002-01-11,4554.6899
2002-01-14,4453.9702
2002-01-15,4518.4199
2002-01-16,4425.5000
2002-01-17,4475.6401
2002-01-18,4448.8501
2002-01-21,4423.7998
2002-01-22,4446.7202
2002-01-23,4450.8101
2002-01-24,4508.0698
2002-01-25,4484.3101
2002-01-28,4533.1299
2002-01-29,4476.1001
2002-01-30,4407.2700
2002-01-31,4461.8701
2002-02-01,4455.5601
2002-02-04,4397.5400
2002-02-05,4307.7500
2002-02-06,4273.8101
2002-02-07,4295.6499
2002-02-08,4299.0400
2002-02-11,4353.2100
2002-02-12,4337.9502
2002-02-13,4364.4502
2002-02-14,4429.3101
2002-02-15,4377.0000
2002-02-18,4347.0498
2002-02-19,4256.3599
2002-02-20,4238.9902
2002-02-21,4287.2202
2002-02-22,4245.2002
2002-02-25,4305.4399
2002-02-26,4340.8599
2002-02-27,4424.7100
2002-02-28,4462.9902
2002-03-01,4486.4199
2002-03-04,4607.4399
2002-03-05,4580.7500
2002-03-06,4588.1401
2002-03-07,4616.5000
2002-03-08,4629.1099
2002-03-11,4586.7500
2002-03-12,4550.6499
2002-03-13,4523.7700
2002-03-14,4546.8398
2002-03-15,4588.3301
2002-03-18,4625.8101
2002-03-19,4644.9302
2002-03-20,4603.7998
2002-03-21,4579.8999
2002-03-22,4601.5698
2002-03-25,4588.3599
2002-03-26,4628.0698
2002-03-27,4623.2002
2002-03-28,4688.0200
2002-04-02,4627.3301
2002-04-03,4632.2598
2002-04-04,4538.3101
2002-04-05,4515.7002
2002-04-08,4431.8799
2002-04-09,4463.9102
2002-04-10,4521.8301
2002-04-11,4441.5400
2002-04-12,4468.2900
2002-04-15,4502.4902
2002-04-16,4598.7402
2002-04-17,4597.2998
2002-04-18,4588.8301
2002-04-19,4606.4199
2002-04-22,4559.4600
2002-04-23,4562.5498
2002-04-24,4528.0000
2002-04-25,4455.9902
2002-04-26,4453.0801
2002-04-29,4430.3799
2002-04-30,4462.7402
2002-05-02,4421.5601
2002-05-03,4354.9199
2002-05-06,4367.2598
2002-05-07,4296.3999
2002-05-08,4404.0200
2002-05-09,4386.8599
2002-05-10,4329.8398
2002-05-13,4375.3901
2002-05-14,4447.1201
2002-05-15,4471.2700
2002-05-16,4466.3599
2002-05-17,4442.9399
2002-05-20,4400.7500
2002-05-21,4399.2002
2002-05-22,4326.2900
2002-05-23,4341.5898
2002-05-24,4337.4302
2002-05-27,4360.7100
2002-05-28,4339.5698
2002-05-29,4334.8501
2002-05-30,4260.1401
2002-05-31,4274.6401
2002-06-03,4227.1499
2002-06-04,4065.8799
2002-06-05,4079.5100
2002-06-06,4098.1802
2002-06-07,4020.2700
2002-06-10,4024.9399
2002-06-11,4109.3701
2002-06-12,4004.7600
2002-06-13,3957.3301
2002-06-14,3843.0701
2002-06-17,4010.3601
2002-06-18,4004.9299
2002-06-19,3935.5801
2002-06-20,3832.0701
2002-06-21,3799.5300
2002-06-24,3669.2400
2002-06-25,3766.3999
2002-06-26,3701.1299
2002-06-27,3742.7800
2002-06-28,3897.9900
2002-07-01,3897.3701
2002-07-02,3735.6599
2002-07-03,3623.3301
2002-07-04,3697.1299
2002-07-05,3863.2800
2002-07-08,3858.3501
2002-07-09,3819.0100
2002-07-10,3656.3799
2002-07-11,3512.1001
2002-07-12,3513.3401
2002-07-15,3323.7400
2002-07-16,3317.8101
2002-07-17,3440.8799
2002-07-18,3513.7100
2002-07-19,3324.0400
2002-07-22,3149.6899
2002-07-23,3070.1599
2002-07-24,3023.6899
2002-07-25,3149.7200
2002-07-26,3172.5601
2002-07-29,3395.8301
2002-07-30,3379.8501
2002-07-31,3415.3799
2002-08-01,3240.7100
2002-08-02,3245.3701
2002-08-05,3115.3799
2002-08-06,3284.7900
2002-08-07,3270.5100
2002-08-08,3388.4500
2002-08-09,3447.9399
2002-08-12,3364.4399
2002-08-13,3390.2300
2002-08-14,3240.8101
